method,time,ax_raw_m_s2,ux_m,vx_m_s,ax_m_s2,ay_raw_m_s2,uy_m,vy_m_s,ay_m_s2,az_raw_m_s2,uz_m,vz_m_s,az_m_s2
calg,1.0385,-0.0002658362078912,-0.0038362508178015897,-0.0038350764332303,-0.0002658296810995902,0.000104361641405,0.015161998309004998,0.0146730780690544,0.00010434915819266586,0.0,0.0,0.0,0.0
calg,1.039,-0.0002658004529349,-0.0038381684224683132,-0.0038352093334568,-0.0002657939699080293,0.0001042115238374,0.015169334874092388,0.0146731301748164,0.00010419904240726343,0.0,0.0,0.0,0.0
calg,1.0395,-0.0002657646054355,-0.0038400860935761116,-0.0038353422157595,-0.00026575816593171466,0.0001040612279401,0.015176671465194969,0.0146731822054303,0.00010404874837081708,0.0,0.0,0.0,0.0
calg,1.04,-0.0002657286666003,-0.003842003831116214,-0.0038354750800928,-0.0002657222698138707,0.0001039107535849,0.01518400808227549,0.0146732341608071,0.00010389827610439514,0.0,0.0,0.0,0.0
calg,1.0405,-0.0002656926365437,-0.003843921635079406,-0.0038356079264111,-0.00026568628214519024,0.0001037601009348,0.015191344725295874,0.0146732860408576,0.00010374762564286097,0.0,0.0,0.0,0.0
calg,1.041,-0.0002656565153778,-0.003845839505456805,-0.0038357407546687,-0.0002656502035200707,0.0001036092701495,0.015198681394218594,0.0146733378454927,0.00010359679702040486,0.0,0.0,0.0,0.0
calg,1.0415,-0.000265620303942,-0.003847757442239197,-0.0038358735648207,-0.00026561403453202194,0.0001034582611976,0.015206018089005902,0.0146733895746233,0.00010344579027163415,0.0,0.0,0.0,0.0
calg,1.042,-0.0002655840036823,-0.0038496754454173665,-0.0038360063568226,-0.00026557777579399265,0.0001033070738919,0.015213354809619994,0.0146734412281602,0.00010329460542624877,0.0,0.0,0.0,0.0
calg,1.0425,-0.0002655476144712,-0.003851593514982765,-0.0038361391306298,-0.0002655414279161805,0.0001031557084578,0.015220691556023014,0.0146734928060144,0.00010314324251496828,0.0,0.0,0.0,0.0
calg,1.043,-0.0002655111366314,-0.003853511650925734,-0.0038362718861981,-0.0002655049914651024,0.000103004164996,0.015228028328177101,0.0146735443080969,0.00010299170158018944,0.0,0.0,0.0,0.0
calg,1.0435,-0.0002654745705522,-0.003855429853237613,-0.0038364046234834,-0.0002654684670481439,0.0001028524436001,0.015235365126044287,0.0146735957343187,0.00010283998265372683,0.0,0.0,0.0,0.0
calg,1.044,-0.0002654379179772,-0.0038573481219087435,-0.0038365373424424,-0.00026543185522910975,0.0001027005440031,0.015242701949586601,0.0146736470845907,0.00010268808577907615,0.0,0.0,0.0,0.0
calg,1.0445,-0.0002654011792245,-0.0038592664569303547,-0.003836670043032,-0.0002653951565705805,0.0001025484663158,0.015250038798765964,0.0146736983588239,0.00010253601100015492,0.0,0.0,0.0,0.0
calg,1.045,-0.0002653643545232,-0.0038611848582930097,-0.0038368027252092,-0.00026535837166659273,0.0001023962106667,0.015257375673544404,0.0146737495569292,0.00010238375835309665,0.0,0.0,0.0,0.0
calg,1.0455,-0.00026532744349,-0.0038631033259876046,-0.003836935388931,-0.00026532150107183415,0.0001022437773473,0.015264712573883787,0.0146738006788179,0.00010223132788435846,0.0,0.0,0.0,0.0
calg,1.046,-0.0002652904483278,-0.0038650218600045916,-0.0038370680341552,-0.0002652845453862024,0.0001020911659758,0.015272049499745977,0.0146738517244009,0.000102078719628804,0.0,0.0,0.0,0.0
calg,1.0465,-0.0002652533691175,-0.0038669404603347557,-0.0038372006608397,-0.0002652475051437585,0.0001019383767224,0.01527938645109278,0.0146739026935892,0.00010192593363881487,0.0,0.0,0.0,0.0
calg,1.047,-0.0002652162054903,-0.003868859126969326,-0.0038373332689425,-0.00026521038091351464,0.0001017854098749,0.015286723427886006,0.0146739535862942,0.00010177296995779998,0.0,0.0,0.0,0.0
calg,1.0475,-0.0002651789592685,-0.003870777859898533,-0.0038374658584221,-0.0002651731732388415,0.0001016322651488,0.015294060430087186,0.0146740044024268,0.00010161982863602391,0.0,0.0,0.0,0.0
calg,1.048,-0.0002651416300351,-0.0038726966591131617,-0.0038375984292371,-0.00026513588268041216,0.000101478942846,0.015301397457658072,0.0146740551418982,0.00010146650971952022,0.0,0.0,0.0,0.0
calg,1.0485,-0.0002651042195645,-0.003874615524603997,-0.0038377309813469,-0.00026509850976448536,0.0001013254426959,0.015308734510560362,0.0146741058046195,0.00010131301326354662,0.0,0.0,0.0,0.0
calg,1.049,-0.0002650667273139,-0.003876534456361158,-0.0038378635147106,-0.0002650610550468268,0.0001011717650316,0.015316071588755698,0.014674156390502,0.00010115933931582873,0.0,0.0,0.0,0.0
calg,1.0495,-0.0002650291538097,-0.003878453454375985,-0.0038379960292875,-0.0002650235190668512,0.000101017909912,0.015323408692205387,0.014674206899457,0.00010100548792857558,0.0,0.0,0.0,0.0
calg,1.05,-0.00026499150032,-0.0038803725186383753,-0.0038381285250376,-0.00026498590236162197,0.0001008638771983,0.015330745820871072,0.0146742573313956,0.00010085145915484742,0.0,0.0,0.0,0.0
calg,1.0505,-0.0002649537671518,-0.0038822916491393356,-0.0038382610019212,-0.0002649482054198463,0.0001007096670016,0.015338082974714173,0.0146743076862291,0.00010069725306064731,0.0,0.0,0.0,0.0
calg,1.051,-0.0002649159543139,-0.003884210845869318,-0.0038383934598983,-0.00026491042876412195,0.0001005552795162,0.01534542015369611,0.0146743579638689,0.00010054286970326396,0.0,0.0,0.0,0.0
calg,1.0515,-0.0002648780622607,-0.003886130108818775,-0.0038385258989295,-0.00026487257294082194,0.0001004007148149,0.015352757357778302,0.0146744081642263,0.00010038830913380616,0.0,0.0,0.0,0.0
calg,1.052,-0.0002648400923982,-0.0038880494379783803,-0.0038386583189757,-0.00026483463844965364,0.0001002459727242,0.01536009458692189,0.0146744582872126,0.00010023357141608013,0.0,0.0,0.0,0.0
calg,1.0525,-0.0002648020447533,-0.003889968833338364,-0.0038387907199981,-0.00026479662578152196,0.000100091053435,0.015367431841088186,0.0146745083327393,0.00010007865661625776,0.0,0.0,0.0,0.0
calg,1.053,-0.0002647639193989,-0.0038918882948891786,-0.0038389231019578,-0.00026475853543556343,9.993595712076696e-05,0.015374769120238607,0.0146745583007179,9.992356479856746e-05,0.0,0.0,0.0,0.0
calg,1.0535,-0.000264725718087,-0.003893807822621609,-0.0038390554648168,-0.0002647203679227147,9.978068352123336e-05,0.015382106424334074,0.0146746081910597,9.97682960245277e-05,0.0,0.0,0.0,0.0
calg,1.054,-0.000264687440148,-0.003895727416525996,-0.0038391878085369,-0.0002646821237505732,9.96252330007219e-05,0.015389443753335896,0.0146746580036762,9.961285035658955e-05,0.0,0.0,0.0,0.0
calg,1.0545,-0.0002646490855646,-0.0038976470765923477,-0.0038393201330797,-0.0002646438033716268,9.946960576392992e-05,0.015396781107205215,0.0146747077384791,9.945722787183993e-05,0.0,0.0,0.0,0.0
calg,1.055,-0.0002646106561036,-0.0038995668028117825,-0.0038394524384077,-0.00026460540728306584,9.931380154371004e-05,0.015404118485902896,0.0146747573953798,9.930142863594735e-05,0.0,0.0,0.0,0.0
calg,1.0555,-0.0002645721513729,-0.0039014865951739752,-0.0038395847244834,-0.00026456693594397807,9.91578206384347e-05,0.015411455889389969,0.0146748069742901,9.914545272473163e-05,0.0,0.0,0.0,0.0
calg,1.056,-0.0002645335734101,-0.0039034064536696,-0.0038397169912701,-0.0002645283898707171,9.900166271156752e-05,0.015418793317627466,0.0146748564751215,9.898930019920234e-05,0.0,0.0,0.0,0.0
calg,1.0565,-0.0002644949202434,-0.003905326378288998,-0.0038398492387302,-0.0002644897695006244,9.884532847434514e-05,0.015426130770576363,0.0146749058977857,9.883297114135892e-05,0.0,0.0,0.0,0.0
calg,1.057,-0.000264456194588,-0.003907246369022399,-0.0038399814668275,-0.00026445107527707073,9.868881741328937e-05,0.015433468248197468,0.0146749552421944,9.867646563167282e-05,0.0,0.0,0.0,0.0
calg,1.0575,-0.0002644173950532,-0.003909166425859922,-0.003840113675525,-0.0002644123076885073,9.853213008698125e-05,0.015440805750451703,0.0146750045082595,9.851978373928033e-05,0.0,0.0,0.0,0.0
calg,1.058,-0.0002643785235482,-0.003911086548792353,-0.0038402458647868,-0.00026437346716180244,9.837526619704828e-05,0.015448143277299597,0.0146750536958926,9.836292554939577e-05,0.0,0.0,0.0,0.0
calg,1.0585,-0.0002643395794234,-0.00391300673780981,-0.0038403780345765,-0.00026433455414699025,9.82182261077824e-05,0.015455480828702073,0.0146751028050056,9.820589114156246e-05,0.0,0.0,0.0,0.0
calg,1.059,-0.0002643005644672,-0.00391492699290219,-0.0038405101848588,-0.0002642955690927512,9.806100954856678e-05,0.015462818404619771,0.0146751518355104,9.804868059583108e-05,0.0,0.0,0.0,0.0
calg,1.0595,-0.0002642614777559,-0.003916847314059946,-0.0038406423155976,-0.00026425651243687075,9.790361696002113e-05,0.015470156005013502,0.0146752007873189,9.789129399538243e-05,0.0,0.0,0.0,0.0
calg,1.06,-0.0002642223205211,-0.003918767701273196,-0.0038407744267579,-0.0002642173845944317,9.77460482172454e-05,0.015477493629843686,0.014675249660343,9.773373142940736e-05,0.0,0.0,0.0,0.0
calg,1.0605,-0.0002641830919875,-0.003920688154532392,-0.0038409065183039,-0.0002641781860021,9.758830372269545e-05,0.01548483127907091,0.0146752984544949,9.757599298168149e-05,0.0,0.0,0.0,0.0
calg,1.061,-0.000264143793659,-0.003922608673827543,-0.0038410385902007,-0.00026413891706425854,9.74303832820822e-05,0.015492168952655816,0.0146753471696865,9.741807874477917e-05,0.0,0.0,0.0,0.0
calg,1.0615,-0.0002641044266225,-0.003924529259148768,-0.003841170642414,-0.0002640995782110927,9.72722868017306e-05,0.015499506650558714,0.0146753958058299,9.725998880467399e-05,0.0,0.0,0.0,0.0
calg,1.062,-0.0002640649898041,-0.003926449910486407,-0.0038413026749089,-0.0002640601698445317,9.71140147708327e-05,0.01550684437274008,0.0146754443628373,9.71017232549569e-05,0.0,0.0,0.0,0.0
calg,1.0625,-0.0002640254842889,-0.0039283706278299135,-0.0038414346876511,-0.00026402069237767316,9.695556709918286e-05,0.015514182119160391,0.0146754928406208,9.694328218651162e-05,0.0,0.0,0.0,0.0
calg,1.063,-0.0002639859102869,-0.003930291411170406,-0.0038415666806062,-0.00026398114620296585,9.679694393249783e-05,0.015521519889780011,0.0146755412390928,9.678466569572025e-05,0.0,0.0,0.0,0.0
calg,1.0635,-0.0002639462686046,-0.003932212260497114,-0.0038416986537405,-0.00026394153171728046,9.663814526036928e-05,0.015528857684558972,0.0146755895581654,9.662587387820345e-05,0.0,0.0,0.0,0.0
calg,1.064,-0.0002639065594944,-0.003934133175800714,-0.0038418306070203,-0.0002639018493268171,9.647917121463623e-05,0.015536195503457917,0.014675637797751,9.64669068271293e-05,0.0,0.0,0.0,0.0
calg,1.0645,-0.0002638667824404,-0.0039360541570707674,-0.0038419625404115,-0.00026386209937710487,9.632002212836553e-05,0.015543533346436766,0.0146756859577621,9.630776465208157e-05,0.0,0.0,0.0,0.0
calg,1.065,-0.0002638269395935,-0.003937975204297728,-0.0038420944538813,-0.0002638222822983122,9.61606976442042e-05,0.015550871213455886,0.0146757340381109,9.614844744038876e-05,0.0,0.0,0.0,0.0
calg,1.0655,-0.0002637870296206,-0.003939896317471603,-0.0038422263473961,-0.00026378239843543656,9.600119830685537e-05,0.015558209104475307,0.0146757820387101,9.598895530214237e-05,0.0,0.0,0.0,0.0
calg,1.066,-0.0002637470544863,-0.003941817496581956,-0.0038423582209233,-0.0002637424481887146,9.584152380059939e-05,0.015565547019455006,0.014675829959472,9.582928833296373e-05,0.0,0.0,0.0,0.0
calg,1.0665,-0.000263707013154,-0.003943738741619129,-0.0038424900744299,-0.0002637024318959073,9.568167460421993e-05,0.015572884958355182,0.0146758778003093,9.566944664514443e-05,0.0,0.0,0.0,0.0
calg,1.067,-0.0002636669059518,-0.003945660052573019,-0.0038426219078829,-0.0002636623499323927,9.552165082526985e-05,0.015580222921135811,0.0146759255611347,9.550943034132937e-05,0.0,0.0,0.0,0.0
calg,1.0675,-0.0002636267343592,-0.003947581429433522,-0.0038427537212501,-0.00026362220261701955,9.536145228680738e-05,0.015587560907756703,0.0146759732418608,9.534923953922584e-05,0.0,0.0,0.0,0.0
calg,1.068,-0.0002635864976736,-0.003949502872190758,-0.0038428855144989,-0.0002635819903529244,9.520107936353273e-05,0.01559489891817789,0.0146760208424005,9.518887433470907e-05,0.0,0.0,0.0,0.0
calg,1.0685,-0.0002635461964278,-0.003951424380834512,-0.0038430172875971,-0.00026354171346399026,9.504053212483488e-05,0.015602236952359294,0.0146760683626666,9.502833484447096e-05,0.0,0.0,0.0,0.0
calg,1.069,-0.0002635058323407,-0.003953345955354792,-0.0038431490405133,-0.00026350137230067317,9.487981032091364e-05,0.015609575010260501,0.0146761158025717,9.486762117851834e-05,0.0,0.0,0.0,0.0
calg,1.0695,-0.0002634654044228,-0.003955267595741607,-0.0038432807732155,-0.00026346096720247314,9.471891441320544e-05,0.015616913091841489,0.014676163162029,9.470673345007366e-05,0.0,0.0,0.0,0.0
calg,1.07,-0.0002634249122697,-0.0039571893019844095,-0.0038434124856716,-0.00026342049849458783,9.455784470702167e-05,0.015624251197062011,0.0146762104409513,9.454567177616728e-05,0.0,0.0,0.0,0.0
calg,1.0705,-0.0002633843580344,-0.003959111074073207,-0.0038435441778507,-0.0002633799664864317,9.439660084153978e-05,0.0156315893258816,0.0146762576392517,9.438443627822986e-05,0.0,0.0,0.0,0.0
calg,1.071,-0.0002633437407003,-0.003961032911998008,-0.003843675849721,-0.0002633393715476049,9.423518328860457e-05,0.015638927478260012,0.0146763047568434,9.422302706212183e-05,0.0,0.0,0.0,0.0
calg,1.0715,-0.0002633030613341,-0.00396295481574882,-0.0038438075012517,-0.000263298713973478,9.407359197188826e-05,0.015646265654156888,0.0146763517936394,9.4061444253251e-05,0.0,0.0,0.0,0.0
calg,1.072,-0.0002632623192317,-0.003964876785314764,-0.0038439391324113,-0.0002632579940759829,9.391182727649938e-05,0.015653603853531595,0.014676398749553,9.389968797321727e-05,0.0,0.0,0.0,0.0
calg,1.0725,-0.000263221516257,-0.003966798820686401,-0.0038440707431694,-0.0002632172121830463,9.374988891794332e-05,0.015660942076343887,0.0146764456244975,9.373775833930486e-05,0.0,0.0,0.0,0.0
calg,1.073,-0.0002631806515903,-0.003968720921853186,-0.0038442023334952,-0.00026317636858110975,9.358777731255374e-05,0.015668280322552963,0.0146764924183861,9.357565548005256e-05,0.0,0.0,0.0,0.0
calg,1.0735,-0.0002631397254858,-0.003970643088805015,-0.003844333903358,-0.00026313546358237806,9.342549260257792e-05,0.01567561859211858,0.0146765391311324,9.341337951739872e-05,0.0,0.0,0.0,0.0
calg,1.074,-0.000263098740078,-0.0039725653215311185,-0.003844465452728,-0.0002630944974766146,9.326303442719341e-05,0.015682956884999877,0.0146765857626496,9.325093057945902e-05,0.0,0.0,0.0,0.0
calg,1.0745,-0.0002630576922098,-0.003974487620021949,-0.0038445969815741,-0.0002630534705792878,9.310040382376483e-05,0.01569029520115628,0.0146766323128515,9.30883087876641e-05,0.0,0.0,0.0,0.0
calg,1.075,-0.0002630165853341,-0.00397640998426696,-0.0038447284898668,-0.00026301238317053173,9.2937600084525e-05,0.015697633540547096,0.0146766787816516,9.292551427309138e-05,0.0,0.0,0.0,0.0
calg,1.0755,-0.0002629754177257,-0.003978332414255714,-0.0038448599775756,-0.00026297123550846345,9.277462387560775e-05,0.01570497190313158,0.0146767251689635,9.276254717265708e-05,0.0,0.0,0.0,0.0
calg,1.076,-0.0002629341912573,-0.003980254909977998,-0.0038449914446713,-0.00026293002790609267,9.261147490211008e-05,0.01571231028886899,0.014676771474701,9.259940760923036e-05,0.0,0.0,0.0,0.0
calg,1.0765,-0.000262892905405,-0.003982177471423598,-0.003845122891124,-0.0002628887606130488,9.244815351097667e-05,0.015719648697718303,0.0146768176987777,9.243609572243534e-05,0.0,0.0,0.0,0.0
calg,1.077,-0.0002628515597393,-0.003984100098582188,-0.0038452543169038,-0.00026284743390073655,9.228466001792723e-05,0.01572698712963888,0.0146768638411077,9.227261164639575e-05,0.0,0.0,0.0,0.0
calg,1.0775,-0.0002628101546577,-0.003986022791443111,-0.0038453857219812,-0.00026280604805992684,9.212099452704514e-05,0.015734325584589703,0.014676909901605,9.210895551041194e-05,0.0,0.0,0.0,0.0
calg,1.078,-0.0002627686922253,-0.0039879455499963745,-0.0038455171063273,-0.0002627646033646683,9.195715670179405e-05,0.015741664062529803,0.0146769558801833,9.194512744818458e-05,0.0,0.0,0.0,0.0
calg,1.0785,-0.0002627271711019,-0.003989868374231209,-0.0038456484699128,-0.0002627231000602756,9.179314709728548e-05,0.015749002563418213,0.0146770017767569,9.178112760153786e-05,0.0,0.0,0.0,0.0
calg,1.079,-0.0002626855917274,-0.003991791264137512,-0.0038457798127087,-0.00026268153841400247,9.162896580372505e-05,0.0157563410872138,0.0146770475912398,9.161695610637258e-05,0.0,0.0,0.0,0.0
calg,1.0795,-0.000262643955441,-0.003993714219704736,-0.0038459111346864,-0.0002626399186644561,9.146461268233484e-05,0.015763679633875594,0.0146770933235461,9.145261310654385e-05,0.0,0.0,0.0,0.0
calg,1.08,-0.0002626022607326,-0.003995637240922778,-0.0038460424358168,-0.00026259824104504147,9.130008832985981e-05,0.015771018203362408,0.0146771389735903,9.128809874734534e-05,0.0,0.0,0.0,0.0
calg,1.0805,-0.0002625605081867,-0.003997560327780758,-0.0038461737160709,-0.000262556505842222,9.113539280181104e-05,0.01577835679563311,0.0146771845412867,9.11234131605314e-05,0.0,0.0,0.0,0.0
calg,1.081,-0.0002625186994956,-0.003999483480268351,-0.0038463049754206,-0.00026251471326010244,9.097052586226616e-05,0.015785695410646394,0.0146772300265496,9.09585564995193e-05,0.0,0.0,0.0,0.0
calg,1.0815,-0.0002624768331198,-0.004001406698375343,-0.0038464362138372,-0.00026247286355948296,9.08054881183784e-05,0.015793034048360965,0.0146772754292937,9.079352890308689e-05,0.0,0.0,0.0,0.0
calg,1.082,-0.0002624349108252,-0.004003329982090964,-0.0038465674312926,-0.00026243095696494876,9.064027932034756e-05,0.015800372708735688,0.0146773207494334,9.062833051974346e-05,0.0,0.0,0.0,0.0
calg,1.0825,-0.0002623929321937,-0.004005253331405001,-0.0038466986277587,-0.0002623889937200366,9.047489978042388e-05,0.015807711391729207,0.0146773659868832,9.046296149317488e-05,0.0,0.0,0.0,0.0
calg,1.083,-0.0002623508966095,-0.004007176746306351,-0.003846829803207,-0.00026234697403530245,9.030934986983817e-05,0.0158150500973,0.0146774111415582,9.029742197612141e-05,0.0,0.0,0.0,0.0
calg,1.0835,-0.0002623088053389,-0.004009100226785134,-0.0038469609576097,-0.0002623048981514512,9.014362946369037e-05,0.015822388825406708,0.0146774562133729,9.013171211345364e-05,0.0,0.0,0.0,0.0
calg,1.084,-0.0002622666582683,-0.004011023772830802,-0.0038470920909388,-0.00026226276629617563,8.997773880484172e-05,0.015829727576007813,0.0146775012022423,8.99658320535962e-05,0.0,0.0,0.0,0.0
calg,1.0845,-0.000262224456704,-0.004012947384432364,-0.0038472232031671,-0.00026222057864039023,8.981167775104493e-05,0.01583706634906179,0.0146775461080812,8.979978196029004e-05,0.0,0.0,0.0,0.0
calg,1.085,-0.0002621821986814,-0.004014871061579606,-0.0038473542942665,-0.00026217833544220733,8.964544703088384e-05,0.015844405144527174,0.0146775909308047,8.96335619745132e-05,0.0,0.0,0.0,0.0
calg,1.0855,-0.0002621398854487,-0.0040167948042615365,-0.0038474853642092,-0.00026213603688721946,8.947904652639727e-05,0.015851743962362386,0.014677635670328,8.946717225645258e-05,0.0,0.0,0.0,0.0
