method,time,ux_m,vx_m_s,ax_m_s2,uy_m,vy_m_s,ay_m_s2,uz_m,vz_m_s,az_m_s2,gap_m,contact_force_N
recurdyn,0.7674000000000001,0.0142176008945461,0.1195574471129113,0.6324662406073229,0.0065555710043794,0.0562726670919817,0.30653298121066685,0.0007016871228755911,0.0241727565307246,0.28458165830723225,-0.0006328641832692,8.795726933288451
recurdyn,0.7676000000000001,0.0142415403589302,0.119792475776084,0.640647385639779,0.0065668386473103,0.0563833336885416,0.3106265440096237,0.0007063763777834936,0.0229635236626912,0.22745405420184597,-0.000633405852089,1.5971731460293583
recurdyn,0.7678,0.0142655118243868,0.1199373299639414,0.6330797659609114,0.0065781217842743,0.0564544199025478,0.30739176798641576,0.0007109366384075028,0.0224788174101231,0.20560429518147877,-0.0006340899200485,10.485531679286586
recurdyn,0.768,0.0142895033461111,0.1200077492911259,0.6292259445961033,0.0065894154307249,0.0564945059697459,0.3059083188449428,0.0007154651225777936,0.0225629797173893,0.1968654540575544,-0.0006348185238574,15.602248240877175
recurdyn,0.7682,0.014313509100654,0.1200643547604882,0.6312153799447389,0.006600716571909,0.0565244427536117,0.307025313645611,0.0007199677943948019,0.0224488282015128,0.17293124130002976,-0.0006355845497306,11.94784752470378
recurdyn,0.7684000000000001,0.0143375280442009,0.1201276902446514,0.6313631983113874,0.0066120245669108,0.0565571095539091,0.3072627916788747,0.0007244249193663899,0.022171757744818,0.16883611816759422,-0.0006364071224941,10.094419447398469
recurdyn,0.7686000000000001,0.0143614792138302,0.1195864133527844,0.6290604272713565,0.0066232996425146,0.0562930795240891,0.30664072860486125,0.0007296502460431009,0.0280471376458924,0.19141339705833707,-0.0006364706170657,76.48696797586007
recurdyn,0.7688,0.0143853436939359,0.1191056767193951,0.6277220578412781,0.0066345330659728,0.0560629869269215,0.3065777936352323,0.0007355074118250982,0.0308654266735273,0.1808689884669486,-0.0006359047225349,31.09505371543989
recurdyn,0.769,0.0144092408793241,0.119567690147221,0.6190415870793552,0.0066457809061364,0.0562752425815038,0.30323989054092676,0.0007416698948417011,0.0315757081695042,0.21778381822138945,-0.0006350555626208,15.3917228972631
recurdyn,0.7692,0.014433226591748,0.1201498797083663,0.6084948836581787,0.0066570694309233,0.0565443354922656,0.2989677961008388,0.0007479636258681949,0.0317967751569324,0.26186279013020597,-0.0006341060479618,14.282927849712904
recurdyn,0.7694000000000001,0.0144572542555486,0.1202431974447792,0.5987409131789299,0.0066683771162528,0.0565863280044474,0.2950191699882564,0.0007543257779100004,0.0319818127475994,0.3081216426450237,-0.0006331077610118,12.661145931286288
recurdyn,0.7696000000000001,0.0144812775363981,0.1201054468697407,0.5913273461891347,0.0066796840885497,0.0565330789027253,0.29213608292835413,0.0007609751416179922,0.033964847705233,0.3374478048103324,-0.0006318363251945,32.92747437763847
recurdyn,0.7698,0.0145052806802479,0.1199653767502253,0.5859004307998544,0.0066909831880246,0.0564758153198153,0.2901632372259686,0.0007678585817979949,0.0350023920806516,0.3575083348801579,-0.0006303404481333,19.376454934825038
recurdyn,0.77,0.0145292640709728,0.1198675708118277,0.5774325611234032,0.0067022744567821,0.0564367669938061,0.2872888068362747,0.0007748874480835027,0.0355078966911534,0.40881574438996376,-0.0006287071158974,14.46947464116301
recurdyn,0.7702,0.0145533059962413,0.120355962701622,0.5634409909497172,0.0067135946155275,0.0566730186962862,0.28199838853679027,0.0007819649185218935,0.0355088625736495,0.4950573569719276,-0.0006270484156501,13.884363748582562
recurdyn,0.7704000000000001,0.0145773777362966,0.1204332372436783,0.548387526231402,0.0067249301694203,0.0567162573331328,0.27615940303711095,0.0007890729015191944,0.0356161963837378,0.5790749304623375,-0.0006253758342354,13.068423256811156
recurdyn,0.7706000000000001,0.0146014694513292,0.1205085126057942,0.5501282606215361,0.0067362761970981,0.0567563228511618,0.27816207052117203,0.0007961622579576999,0.035400215795792,0.6437484917533727,-0.0006237353706255,9.857862133639031
recurdyn,0.7708,0.0146255751213875,0.1205632378559643,0.5471462070707104,0.0067476296859405,0.0567860971235858,0.2777666723137953,0.0008032381462263899,0.035345770918985,0.6927302821336857,-0.0006221206455881,12.329137464761214
recurdyn,0.771,0.0146497321843228,0.1209137968693774,0.5564483155926669,0.0067590078818037,0.0569527468680773,0.2831658942499018,0.0008102311992951028,0.0347581773435789,0.6864579431214156,-0.0006206078853756,8.184204776017967
recurdyn,0.7712,0.0146739222100546,0.1210325356499492,0.5696601566982383,0.0067704019222023,0.0570098133315354,0.2902228608291422,0.0008171713535866931,0.0345685245152541,0.6512941799087638,-0.0006191637032014,11.84242751293664
recurdyn,0.7714000000000001,0.0146981330323939,0.1211061032150539,0.5902592497434941,0.0067818059951583,0.0570454461730615,0.30048810521953195,0.000824090224595897,0.0345411468398985,0.5221978656738985,-0.0006177544468133,13.097374272988777
recurdyn,0.7716000000000001,0.01472235684542,0.1211515418480783,0.6055358069840967,0.0067932163699555,0.0570676285890864,0.3084236216146966,0.0008310082531100965,0.0345880363333668,0.4521666211058585,-0.0006163583725617,13.396881325033764
recurdyn,0.7718,0.0147465888632905,0.1211806014631612,0.6081506632702129,0.0068046307443487,0.0570818709562263,0.31038067978216155,0.0008379366979529984,0.034668265036217,0.449999761744916,-0.0006149633975377,13.434169354889343
recurdyn,0.772,0.014770826229908,0.1212002049547294,0.6116569681151984,0.006816047724292,0.0570914135918813,0.31266557754772006,0.0008448820379314964,0.0347689377318488,0.4245768619786542,-0.00061356254687,13.472940603960462
recurdyn,0.7722,0.0147951025821253,0.121479225086565,0.6200493579685082,0.0068274830158945,0.0572222371603782,0.31607195373906044,0.000851734968765297,0.0340336313068363,0.31162966613854415,-0.0006122703823061,5.643596401804274
recurdyn,0.7724000000000001,0.0148194109267722,0.1216217043079277,0.6455433516333456,0.006838933271303,0.0572886865574259,0.32666404420883793,0.0008584849617399026,0.033492620225682,0.09455208411287228,-0.0006110956695275,8.198660444369672
recurdyn,0.7726000000000001,0.0148437427052914,0.1217174772771127,0.6336708343858527,0.0068503944694184,0.057333347344088,0.31977924303284866,0.0008651795119394012,0.0333341440594914,-0.07670372515779601,-0.0006099899973315,12.419181113568852
recurdyn,0.7728,0.0148680900861786,0.1217759103561608,0.6120130652110989,0.0068618629285248,0.0573604480100563,0.3086150758308887,0.0008718598175160991,0.0333659163262042,-0.20148299547320248,-0.0006089112835946,13.715309673156064
recurdyn,0.773,0.0148924391381197,0.1217494373398411,0.5895134850827196,0.0068733320029045,0.0573469100811374,0.2973445191056935,0.000878627598946094,0.0340575967833066,-0.2923264739639714,-0.0006077568101891,20.08605591199909
recurdyn,0.7732,0.0149168307981098,0.1220648200731682,0.5803283823053182,0.0068848209030055,0.0574940648089133,0.29296526529180517,0.000885360019950196,0.0335737039557711,-0.33080163788280265,-0.0006066560719819,7.7156328415100335
recurdyn,0.7734000000000001,0.0149412402360307,0.122091634431898,0.5787734335143699,0.0068963180324972,0.0575062209346882,0.29225392978495845,0.0008921507175849025,0.0340991797498034,-0.3639399287815719,-0.0006055118498262,18.60394696652808
recurdyn,0.7736000000000001,0.014965657819884,0.1221082840969744,0.5793153651674603,0.0069078189219731,0.0575138473403154,0.29264125615028164,0.0008989854949196935,0.0342840859244103,-0.38354360572063656,-0.0006043359018082,13.568205717602506
recurdyn,0.7738,0.0149900802879795,0.1221245510829653,0.5800266620285022,0.0069193221226087,0.0575217810771082,0.29320663369305366,0.0009058474361247904,0.0343776157012086,-0.3942150678040341,-0.0006031440729735,12.80231851031985
recurdyn,0.774,0.0150145082719213,0.1221537093250421,0.5745650646814486,0.0069308279916992,0.0575360165901268,0.2911034287474707,0.0009127130703549952,0.0343374037141661,-0.36300310644536365,-0.0006019594949047,11.63675239230292
recurdyn,0.7742,0.0150389397225531,0.122165919883675,0.5684604064957616,0.0069423354919715,0.0575415793158834,0.288720562799809,0.0009196019822305945,0.0345027534908983,-0.3239766297098248,-0.0006007625367366,14.156561081548483
recurdyn,0.7744000000000001,0.0150633988322704,0.1223646963005533,0.5701820703395528,0.0069538558714335,0.0576340952835771,0.28956496020159656,0.0009263794786871921,0.0336089437358273,-0.33393450954232223,-0.0005996905080955,3.1737968988316645
recurdyn,0.7746000000000001,0.0150878862812225,0.1225080928477638,0.5711749749104544,0.006965389335108,0.0577000289043979,0.2901213066876543,0.0009330356889667019,0.0329778359547091,-0.3384916601436332,-0.0005987532202735,7.458211918629363
recurdyn,0.7748,0.0151123952348544,0.1225985298588829,0.5714184114681671,0.0069769324660087,0.0577398225690966,0.2903808742896102,0.0009396378623909019,0.0328757749828033,-0.3392761391331488,-0.0005978833025071,13.18808156525974
recurdyn,0.775,0.0151369560545592,0.122933763705729,0.5706598622686191,0.0069884989495845,0.0578907995660344,0.29028584556272485,0.0009461396017469009,0.0322576116094579,-0.3315254324605861,-0.0005971330499615,8.07734267325197
recurdyn,0.7752,0.0151615487635923,0.1230432684863364,0.5656500690575961,0.0070000788369207,0.0579329460823092,0.2883539466115804,0.0009526055157983992,0.0322400069963442,-0.2893996263532799,-0.0005964346704071,13.742742389972518
recurdyn,0.7754000000000001,0.0151862012827544,0.1234121211334772,0.5192328512733398,0.0070116850855636,0.0580971464816289,0.26793086338727895,0.0009589915280044936,0.0317303064166635,0.06897902148050052,-0.000595837696625,9.15709120940667
recurdyn,0.7756000000000001,0.01521089074587,0.1235396754614604,0.46922851952004546,0.0070233066478055,0.0581460952065664,0.24557063662930642,0.0009653358737991974,0.0316175629452323,0.36307520881436867,-0.000595299499678,12.41705097441984
recurdyn,0.7758,0.0152356098668717,0.1236697497234421,0.46357637346410546,0.0070349402539269,0.05819814030619,0.24334039786377099,0.0009716031545703024,0.0311437412963921,0.5301653677251281,-0.0005948530714735,8.023567360828453
recurdyn,0.776,0.0152603480280295,0.1237384061796219,0.46813847503557493,0.0070465803538147,0.0582167338548443,0.24562048074376297,0.0009778537129433995,0.0312109858705173,0.6348720072088916,-0.000594436916685,14.228380362544438
recurdyn,0.7762,0.0152851355189271,0.1240607788375726,0.48273832802747896,0.0070582416834845,0.058359722803874,0.25238831748881635,0.0009840234137932918,0.0306463604415521,0.6800010742331044,-0.0005941208074878,8.050105626016071
recurdyn,0.7764000000000001,0.0153099843388834,0.1243974224282628,0.48914880495748325,0.0070699301701796,0.0585103260390622,0.25527600633546815,0.0009900740028225968,0.0299551655948811,0.6994665839242036,-0.0005939449881234,7.367114271802658
recurdyn,0.7766000000000001,0.0153348669522879,0.1244975506429798,0.4917307788128427,0.0070816326219317,0.0585471714027289,0.25637072136830685,0.0009961091933557015,0.03013745642503,0.712759969841602,-0.0005938016928219,16.023869960365147
recurdyn,0.7768,0.0153597674122379,0.1245469161134071,0.505515123141267,0.0070933415293638,0.0585606763601493,0.26267680673207616,0.0010021633329095891,0.0303180703220473,0.7054332672715068,-0.0005936536733737,14.441988267818749
recurdyn,0.777,0.0153846775951811,0.1245752221993148,0.5132507844586326,0.0071050531362603,0.0585647831437267,0.26620703792356776,0.0010082427730638,0.0304604522713069,0.7051557008979623,-0.0005934928619253,13.513952208148792
recurdyn,0.7772,0.0154096314736002,0.1248786307855266,0.5241217658170765,0.0071167853965366,0.0587129348308206,0.27117361164792964,0.001014292193897301,0.0301720558660624,0.6695073422093523,-0.0005933814344647,10.531650762591196
recurdyn,0.7774000000000001,0.0154346120251975,0.1249694409317868,0.5363221015883731,0.007128531301507,0.058763636587865,0.27681110644628804,0.0010203158888952013,0.0300541603997754,0.6327063558808688,-0.0005933113572734,11.50015919264918
recurdyn,0.7776000000000001,0.0154596100087499,0.1250334976495492,0.5461239971849382,0.0071402870271829,0.0588031801430919,0.2814272247046805,0.001026320327728092,0.0299740537528033,0.6016103661612662,-0.0005932742203895,11.815378422120403
recurdyn,0.7778,0.0154846204744869,0.1250835341464538,0.5483736642116332,0.0071520505000585,0.0588367323768084,0.2827295657395162,0.0010323094969895974,0.0299076723784565,0.6114556497434602,-0.0005932650087607,11.853484478011758
recurdyn,0.778,0.0155096735735931,0.1253720789541997,0.5478486510014258,0.0071638357729655,0.0589808646138929,0.2828726861689169,0.0010382325040127899,0.0294496295206627,0.6295796290815052,-0.0005933405216174,9.03271700294826
recurdyn,0.7782,0.0155347705606224,0.1255946549542174,0.5467852290233058,0.0071756427226205,0.0590889401449008,0.2827390774538108,0.0010440191010577943,0.0285919602794991,0.6395882699018872,-0.000593569670343,4.562905626209168
recurdyn,0.7784000000000001,0.0155599062044687,0.125774861273611,0.5560082116283784,0.0071874686560991,0.0591771269522284,0.2872376063386056,0.001049661954551001,0.0278549085861241,0.6170943786326286,-0.0005939583904822,6.597027173959252
recurdyn,0.7786000000000001,0.0155850654711502,0.1258553904961714,0.5627263156163586,0.0071993076328126,0.0592274916542912,0.29057114869976547,0.0010552612111066895,0.0278872904352124,0.6018373495898639,-0.0005944054079621,14.68147237162653
recurdyn,0.7788,0.0156102392671095,0.1259053029904054,0.585618241800796,0.0072111557267018,0.0592632623857692,0.302031053309535,0.0010608486690223962,0.0279077929781388,0.4038704240152684,-0.0005948775618758,13.061848808950044
recurdyn,0.779,0.0156354145950683,0.1258804697932173,0.6210175600582538,0.0072230074799909,0.0592679149446352,0.31907809094643313,0.0010665012668841928,0.0284258391745535,0.2134964296602729,-0.0005952966951126,17.752081527076687
recurdyn,0.7792,0.0156605903969654,0.1258801943308621,0.6246210819346477,0.0072348621241919,0.0592804482852484,0.3211265295276678,0.0010721872560478934,0.028513424073156,0.10209583710454798,-0.0005956935635173,12.123581743393892
recurdyn,0.7794000000000001,0.0156857689670881,0.1258997711776237,0.6104637310944467,0.0072467204831059,0.0593010813525481,0.31484155823441484,0.0010778778481827928,0.0284644681023047,0.053707130775515234,-0.0005960968157563,11.17045709990951
recurdyn,0.7796000000000001,0.0157109529445135,0.1259334053841551,0.6072340213538295,0.0072585836419057,0.0593277937133359,0.3135760004028991,0.00108355614827009,0.028360770317496,0.015503889213109133,-0.0005965235700264,11.029126249501024
recurdyn,0.7798,0.0157361443409633,0.1259755298097841,0.6205902542199467,0.0072704524622292,0.0593582554267998,0.31955190606966616,0.001089214176037398,0.0282394580362451,-0.10339134639493554,-0.0005969820945604,11.092154356713934
recurdyn,0.78,0.0157613257487019,0.1258820669150242,0.6365858897560674,0.00728232068847,0.0593396459971321,0.3267163122349403,0.001095004391421489,0.029281545963188,-0.20222768781351944,-0.0005973195442179,23.28563305267586
recurdyn,0.7802,0.01578648353477,0.1257298761641276,0.6524514667933081,0.0072941826658635,0.0592942648493732,0.33384571259409085,0.0011009950334781998,0.0304542769649215,-0.28161777563550894,-0.0005974661256616,22.35364689811638
recurdyn,0.7804,0.0158116175908422,0.1256109553710186,0.6442084258429834,0.0073060380252657,0.0592602520329381,0.3298568385629343,0.0011071417337518014,0.0311236469099952,-0.30510764578793403,-0.0005974651250118,16.10410510098209
recurdyn,0.7806000000000001,0.015836800501853,0.1260366924010399,0.6059783801442385,0.0073179205998195,0.0594809106477667,0.3138996337003816,0.0011133541234491923,0.031226172046265,-0.08444752226571334,-0.0005974221135048,14.023610216414257
recurdyn,0.7808,0.0158620093569056,0.126109135367153,0.5540376612651532,0.0073298189332003,0.0595310639714708,0.292298333794534,0.001119592579431089,0.0312574456209018,0.19915940113328925,-0.0005973702939419,11.508352441484975
recurdyn,0.781,0.01588728056142,0.1265118962265923,0.5356889553887507,0.0073417497353161,0.0597351824165443,0.28498151471777267,0.0011257919061853916,0.0308988107021911,0.30609123154517187,-0.0005973820418638,10.100380194543302
recurdyn,0.7812,0.01591261920066,0.126861783013756,0.5242770993314652,0.0073537145035706,0.0599087566193886,0.28023309573212535,0.0011318762920142916,0.0301345768312952,0.34183244468849433,-0.0005975325587588,5.813085259610531
recurdyn,0.7814,0.0159380264612052,0.1272078559893667,0.5274387713434255,0.0073657132114316,0.0600783883211017,0.2820413775973081,0.0011378031132762007,0.0292401948925066,0.33654592685659035,-0.0005978637287418,5.350164331034186
recurdyn,0.7816000000000001,0.0159634697304193,0.1273063677420836,0.5290464662732928,0.0073777313695153,0.0601394159749872,0.28319123151676295,0.0011437118687758902,0.0294986130920883,0.3354614406401645,-0.0005982316715255,17.111177775002236
recurdyn,0.7818,0.0159889327240957,0.1273642795379658,0.5230974287375408,0.0073897613179941,0.0601792183818008,0.2812198281330554,0.0011496286093101021,0.0296036652576673,0.381234035149261,-0.000598607071624,13.45364291010685
recurdyn,0.782,0.0160144089694462,0.1274143559379825,0.5346442400977203,0.0074017998074746,0.0602137999070197,0.28715385583612923,0.0011555445087904903,0.0295773947677103,0.39350916277346215,-0.0005989969822172,11.701431808843877
recurdyn,0.7822,0.0160398966574646,0.127467046761962,0.5399396538804128,0.0074138458001646,0.0602487214735146,0.29015221345666387,0.0011614464931392898,0.0294751339147024,0.40132784267759564,-0.0005994137198415,11.038526056974302
recurdyn,0.7824,0.0160654210492213,0.1277137181286674,0.5335617666653328,0.0074259103593235,0.0603692119671587,0.2876815252098011,0.0011672207195120993,0.0285517369242641,0.4343042440986532,-0.0005999744139376,3.3893809763607905
recurdyn,0.7826000000000001,0.0160909924331099,0.127974399773511,0.5359528797465128,0.0074379978509518,0.060494789314403,0.28907519270171933,0.001172802603945991,0.0274285673223462,0.4291719974707822,-0.0006007445367052,2.635261796308197
recurdyn,0.7828,0.0161166159690234,0.128248059629,0.5439822642713801,0.0074501104821912,0.0606260052251566,0.2929821664139936,0.0011781597557560947,0.0262239274904399,0.3919541707907358,-0.0006017569280053,2.6249369780124843
recurdyn,0.783,0.016142294319596,0.128528789511145,0.55570724188192,0.0074622493971349,0.0607602839791316,0.2985579531848806,0.0011832756116404025,0.0249760396077324,0.33441487670226805,-0.0006030283892659,2.59584647227272
recurdyn,0.7832,0.0161680077011348,0.1286544851092946,0.5717539171315519,0.0074744068476858,0.0608335917726897,0.30615487753167625,0.0011883062846677894,0.024940407994375,0.2466852502387302,-0.0006044019861316,15.205850938252643
recurdyn,0.7834,0.0161937536933595,0.1288114878384367,0.5780959008113232,0.0074865814071213,0.0609155693884676,0.30918075974742293,0.0011932219469188987,0.0242907843146019,0.18691879125701286,-0.0006059062087451,6.60024403478028
recurdyn,0.7836000000000001,0.0162195252058625,0.128921363210232,0.5907866537913801,0.0074987701276703,0.0609790055288824,0.3151636255559191,0.001198062623354701,0.0240159176407315,0.10283147252718984,-0.0006075003377063,10.858057499474675
recurdyn,0.7838,0.0162453151325152,0.128995668638225,0.6024104964779496,0.0075109700108282,0.0610273223117137,0.3207282223329592,0.0012028651577677962,0.0239173170091405,0.04546162367523665,-0.0006091467494001,12.07208867589399
recurdyn,0.784,0.0162711183385798,0.1290492288523596,0.5902115638417001,0.0075231788246574,0.0610663958249288,0.31558581272149516,0.0012076501858380995,0.0238813744944958,0.058996689584649674,-0.000610824092844,12.165078051140227
recurdyn,0.7842,0.0162969316879015,0.1290921047520563,0.5753694947817721,0.0075353951581082,0.0611004663072882,0.3095536134286452,0.0012124270023009948,0.0238635532958537,0.12372910429271428,-0.000612522552626,12.042621676901677
recurdyn,0.7844,0.0163227817007448,0.129341723019641,0.5637794601105746,0.0075476301823916,0.0612218484992099,0.3050067427835871,0.001217058828134998,0.022796652597657,0.16967690984940445,-0.0006143818871119,59.089746192356856
recurdyn,0.7846000000000001,0.0163486594208544,0.129457868713879,0.5499484575067373,0.0075598802647746,0.0612880571634125,0.299314537777443,0.001221609578008792,0.0225510594682605,0.22940617072402733,-0.0006163376480705,11.556025238215092
recurdyn,0.7848,0.0163745562761366,0.12953211434265,0.5293691779525422,0.0075721417796755,0.0613361557996748,0.2909626346050864,0.00122612520046389,0.0224902937291857,0.3418128070394754,-0.0006183429833748,12.501103283366891
recurdyn,0.785,0.0164004662442879,0.1295826229295828,0.5074137792474668,0.0075844120932734,0.061373564731593,0.28186088171561147,0.0012306295480056934,0.022493550425558,0.45109860699620435,-0.000620373188502,12.47781120243052
recurdyn,0.7852,0.0164263736327659,0.1295304932064768,0.5020509777966129,0.0075966842910797,0.0613656995529713,0.2803396639765379,0.0012352291206916,0.0232359262900161,0.5306730537111234,-0.0006223206454626,19.65151704642897
recurdyn,0.7854,0.0164521098311823,0.1282530169282936,0.5049490241925558,0.0076088831166205,0.0608106970395845,0.2825085857220653,0.0012412276301716901,0.0334898893854821,0.5397861134044145,-0.0006228735312392,115.49825643163965
recurdyn,0.7856000000000001,0.0164776626201365,0.1273054211153093,0.5025407283200348,0.0076210016079367,0.0603916210196727,0.28206373583454,0.001248327810194197,0.038255076468827,0.5328439882277419,-0.0006223184654593,40.3134191455457
recurdyn,0.7858,0.0165032125709277,0.1277426585487233,0.5041156872514964,0.0076331217040811,0.0606044927927632,0.28355284840004835,0.0012560131368948013,0.0398895001981633,0.513629612916536,-0.0006212034421602,18.94853909535719
recurdyn,0.786,0.0165288353823817,0.128296208926837,0.50505326965069,0.0076452774527738,0.0608678748344123,0.2847662605973753,0.001263974581225194,0.0404975157261882,0.5129758245167999,-0.0006198483935949,14.026565799346823
recurdyn,0.7862,0.0165545562658595,0.1288495974486707,0.5065419464059748,0.007657479883119,0.0611288558565556,0.2864312099688576,0.0012720143449204968,0.040394616888946,0.505901829880377,-0.0006184523689476,9.812377037913528
recurdyn,0.7864,0.0165803292840577,0.1289954277917575,0.49909452635287793,0.0076697075188939,0.0612011924490281,0.28380428085158577,0.0012800892442269007,0.0404623355596575,0.5198233350196956,-0.0006170460739399,11.544329801840703
recurdyn,0.7866000000000001,0.0166061311667445,0.1290815746550577,0.48780638807541377,0.0076819494989109,0.0612457606904051,0.279315960613677,0.0012881904137637956,0.0405715232607299,0.5457868937859767,-0.0006156323856382,12.573547656396403
recurdyn,0.7868,0.016632004063376,0.1295420180199917,0.4911988089432024,0.0076942250124716,0.0614614016625008,0.28171298000774414,0.0012962264724782901,0.0400175165168072,0.534698990162142,-0.0006143108620741,7.994670259234726
recurdyn,0.787,0.0166579252290475,0.1297265009568109,0.4894234297253498,0.0077065233863031,0.0615490198345342,0.2808148215199296,0.0013041876076988895,0.0396183673683651,0.5578828636539599,-0.0006130854065735,8.815187223877118
recurdyn,0.7872,0.0166839056386709,0.1300501579973927,0.4888733347177742,0.0077188496344459,0.0617009264926742,0.2802995430259163,0.0013119589820277944,0.0383824694149525,0.5652965946020292,-0.0006120706214532,0.828477111219363
recurdyn,0.7874,0.0167099536096421,0.130408758225479,0.4799048184182001,0.007731207670431,0.0618696495313566,0.27523256089328146,0.001319493078869291,0.0370772904888103,0.579968757818344,-0.0006113148898924,1.7806289066059078
recurdyn,0.7876000000000001,0.0167360613534328,0.1306881510015723,0.47523603134130293,0.0077435942317362,0.062004119825426,0.2718752828184844,0.0013268059400071974,0.0360112164310126,0.5913551789353878,-0.0006108006859437,4.480101784873596
recurdyn,0.7878000000000001,0.0167622162474203,0.1308923454301286,0.479147316086711,0.0077560041021126,0.0621076245609316,0.27264054061349974,0.0013339654757400926,0.0354143651516877,0.5770928850530584,-0.0006104587948712,8.979592817618443
recurdyn,0.788,0.0167884010214269,0.1309985700807471,0.4827779631952022,0.0077684300447287,0.0621698936794968,0.27316762090986435,0.0013410692380655953,0.0353793781088821,0.5679429440446933,-0.0006101899918498,13.675567703138691
recurdyn,0.7882,0.0168146015554765,0.1310420703554176,0.47856693592803,0.0077808659570523,0.0622044858862903,0.27005883554161947,0.0013481816588463008,0.0355837500416916,0.5704523422042126,-0.0006099280581768,14.689799284368757
recurdyn,0.7884,0.0168408535831943,0.1313888727596928,0.4794293217187607,0.0077933275381659,0.0623720775433879,0.2695626759498658,0.0013551773919528998,0.0346869463480708,0.5799814530235163,-0.000609803979018,3.788336090757407
recurdyn,0.7886000000000001,0.0168671459410563,0.1315626146703806,0.47849528585541407,0.0078058094406085,0.0624603155354921,0.2681673061787294,0.0013620659398169005,0.0341747762131996,0.6002283315539426,-0.000609805686713,8.309323929392642
recurdyn,0.7888000000000001,0.0168934630083826,0.1316471102916234,0.4787077547904782,0.0078183047216677,0.0625098518375004,0.26692507095526274,0.0013689229030065947,0.0342058542626963,0.6051142164797019,-0.0006098556984875,13.628381336075096
recurdyn,0.789,0.0169198363994309,0.132007764546972,0.4794649988121349,0.0078308272206133,0.0626805394441721,0.2657961839262141,0.0013756425943644013,0.0332552772096786,0.6076776122943849,-0.0006100648382662,3.7470670484163433
recurdyn,0.7892,0.0169462570539901,0.1322214315732523,0.48246981549078016,0.0078433724119562,0.0627826877076331,0.26554225847799173,0.001382217544562997,0.0325128980942027,0.5936472393734513,-0.0006104380596012,6.260576814228647
recurdyn,0.7894,0.0169727090398876,0.1323382578329881,0.48525678956690926,0.0078559328966383,0.0628406567585389,0.2652502084199766,0.0013887282523978028,0.0323929332646741,0.5882728214707132,-0.0006108930040196,12.595326112568952
recurdyn,0.7896000000000001,0.0169991899291344,0.1324767046077464,0.48728350586749175,0.0078685074290095,0.0629077810784876,0.26466709491315327,0.001395153040151989,0.0319091385699231,0.5900979979588444,-0.0006114501432914,7.787832568761647
recurdyn,0.7898000000000001,0.017025720394611,0.1327762679569314,0.4900106783858696,0.0078811053910069,0.0630483840525669,0.2645360597105157,0.0014013847028205018,0.0306755006284137,0.5863709522124082,-0.0006122190344291,0.9604695715032264
recurdyn,0.79,0.0170522953454554,0.1329859676422125,0.49227444078343513,0.0078937244243833,0.0631478453292303,0.26421041565175524,0.0014074511431418912,0.0299191457384905,0.5863807057218642,-0.0006131712446027,6.863828299655944
recurdyn,0.7902,0.0170789146401061,0.1332073327691284,0.49859501911216464,0.0079063644298196,0.063252457331834,0.26529538684047516,0.0014133422736137963,0.029017377736314,0.5511667234972983,-0.0006143165529224,5.014652803092419
recurdyn,0.7904,0.0171055591674151,0.1332857181900517,0.5077017900281003,0.0079190172101928,0.0632958392075426,0.26742115681575196,0.0014191871091630975,0.0291084404401936,0.5032001218925293,-0.0006155246676076,15.01802833853263
recurdyn,0.7906000000000001,0.0171320790601262,0.1322878770610339,0.516542871468327,0.0079316209186058,0.0628958621647684,0.26946995015461417,0.0014259539241704977,0.0361390236815478,0.4675348884202403,-0.0006158163241875,82.15803260897385
recurdyn,0.7908000000000001,0.0171584090873102,0.1311754721026712,0.5073385017968561,0.0079441478315521,0.0624425760647622,0.2630981906616654,0.001433847884589598,0.0422876656250167,0.4543371953471701,-0.0006149755600825,59.97320975027522
recurdyn,0.791,0.0171846789407483,0.1311988328254649,0.5038435692426717,0.0079566526457139,0.0624688238482093,0.2595789882195027,0.001442160381433702,0.0426088252833598,0.45064220692399126,-0.0006137242739108,1.2921069793500508
recurdyn,0.7912,0.017210954083165,0.1313889345296939,0.49143189843586194,0.0079691629832839,0.062565496370111,0.25196898377982385,0.0014505344375789903,0.0420241789790363,0.4626841123152419,-0.0006124261700636,1.098278657719568
recurdyn,0.7914,0.017237274961533,0.1317187317184067,0.47787899977775766,0.007981696470848,0.0627253128058392,0.24404446943472163,0.0014588342374150937,0.0413133584076573,0.49311226444463074,-0.0006112236583284,4.966240233847076
recurdyn,0.7916000000000001,0.017263623131596,0.1318090795525655,0.46526872799646435,0.0079942446363793,0.0627775225742865,0.2367966027925194,0.0014671083726444933,0.0413065146300463,0.5260944937046663,-0.0006100647663745,12.609078839847486
recurdyn,0.7918000000000001,0.0172899602582342,0.131658024629465,0.4670087004583421,0.0080067911392821,0.0627283579431985,0.23640062614923177,0.0014755665866605927,0.0427512670479258,0.4965461264392217,-0.0006087358764548,26.34806530825978
recurdyn,0.792,0.0173163522388347,0.1320970379078723,0.4717892755568213,0.0080193656152529,0.0629423125239169,0.23735313002193098,0.001484084808521094,0.0427411289132476,0.4680862986964817,-0.0006073746750843,11.63697534696961
recurdyn,0.7922,0.0173427709616538,0.1321604696423182,0.47586425241810615,0.0080319548101386,0.0629827717156731,0.23786699867642022,0.0014926515129840973,0.0429547288209701,0.4562879949983519,-0.0006059850741088,12.91434496251512
